ptype_a,profile_a,ptype_b,profile_b,frobenius_inner_product,cosine_similarity,frobenius_distance
0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,7239.538529276848,1.0,0.0
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,3.9987645094952313,0.015705351598033965,73.38881826880224
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,3.8051031155191595,0.015999225670564138,68.55844079566086
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,2.8961138263111934,0.01678890757339383,49.76575768702582
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,3.6870723596584867,0.019450193206908155,54.662055302348634
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,3.2167881108180154,0.03498598767209414,26.597829169085408
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,2.963566967693623,0.018428005947459494,46.402648308756305
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,3.844926479163405,0.013842916316463737,80.05648826816007
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,2.6243073980804184,0.03513584071924161,21.67786299752792
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,2.4412094015278853,0.021659727496957087,32.58445414921914
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,2.936993741139304,0.01767571546148459,47.94003783821184
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,2.7124060778078274,0.02376187697858839,32.99038577221715
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,2.063992602197686,0.029706673849188108,20.215790484787426
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,1.2304844396712724,0.09850052451866464,4.747622575977821
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,3.814325398481742,0.014155389422620583,77.66823460109133
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,0.24642693491068712,0.0006521954218609961,108.92070665645663
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,3.2033703750930727,0.015980080773140913,57.80739107895691
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,3.1627009896110394,0.02465724463160631,37.03476101399029
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,3.9682366627675947,0.01888575730080437,60.57520965785091
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,3.3508304378046887,0.016668756982164443,57.96733162888672
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,3.6077548191824462,0.017030795014149214,61.076184803511694
7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,2.965760755665542,0.01303033614739031,65.62622767323542
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,114.68705739057623,0.013782413439987,128.74306627267003
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,114.09281624131836,0.013474076970868873,129.74127968656254
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,68.87521606986411,0.015186685421092352,107.59799344680042
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,49.668767924653366,0.013662388955263728,104.149306517848
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,100.18623802362708,0.016135122501035905,115.73746395788785
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,41.26594012393616,0.013888004820769238,102.00565929049425
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,87.81337952869944,0.015481535909047193,112.92808745682414
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,3.4616405850974843,0.010198510442782936,97.82502169044605
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,9564.612698793411,1.0,0.0
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,52.659092929330654,0.0040916643856162725,163.63545288868295
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,44.37878558220109,0.003723862133183675,155.9641703166481
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,110.25156952394173,0.015366835971408819,121.35065011998401
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,96.1198418547865,0.01434245255035474,118.6094329070584
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,69.4461578609189,0.014286731234100219,109.06923396528896
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,80.76058726455085,0.015118878172464966,111.29402727796143
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,39.97483775136061,0.015428945104173301,100.92817081918781
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,63.42581388237886,0.01399611452246754,107.63293419728528
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,106.36470891837962,0.013589858971388294,125.52517276081322
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,31.90871503695962,0.015160823812355981,99.81947794164333
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,44.420392652158625,0.013986472251232878,102.61752059654185
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,62.809981179307215,0.01341468516057591,108.31005724646828
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,43.383656268182676,0.013487455507354563,102.7598671695295
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,24.31763119995594,0.012420669325326662,99.58282058372164
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,3.5143538765987614,0.009983567251875883,97.82913384534521
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,108.65721172792837,0.014310027831105052,123.99691988542156
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,46.63796427601483,0.0043803316771692784,146.0256981203653
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,83.97964825760573,0.014867012510308168,112.83930678301259
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,58.79367474542232,0.016266527631813438,103.9849932612016
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,91.87786706234328,0.015517636840952804,114.21954303871922
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,82.644926445093,0.014589647563977579,112.93445263443367
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,91.81287961860653,0.015380815242268468,114.4834370039363
8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,82.9359629744431,0.012931241940161625,117.04455818987128
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,46.75618709894479,0.004175841156477658,156.4074585313264
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,47.931481593928766,0.004206836137622104,157.21888103646407
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,24.34630545892287,0.003989579356630453,139.3522165067919
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,17.364682469080435,0.003549801944818566,136.61749686411335
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,37.92529817461036,0.0045392825921901905,145.85039140659734
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,11.938900967594236,0.0029861146861487426,134.96837717019974
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,35.36218263962655,0.004633257470327403,143.5629115084759
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.27575383437942946,0.0006037683590684429,131.63875140927877
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,52.659092929330654,0.0040916643856162725,163.63545288868295
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,17317.266929149628,1.0,0.0
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,58.79292193654692,0.0036663780454758315,179.0213629157368
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,49.79062633198919,0.005157524302037959,150.33148838910262
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,37.32340430939803,0.004138906754736834,148.1163214503418
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,24.480257600938785,0.003742783048128945,140.49442632592624
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,27.2592179858475,0.0037925167761887033,142.28850085885804
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,11.445121366385138,0.0032829475574276453,134.14995090581778
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,19.80542000354035,0.0032480261273230707,139.37267860678804
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,45.207742617087206,0.004292637690038964,153.7255254002757
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,7.940202995247091,0.0028037488567512745,133.2836052595437
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,12.997413261713518,0.003041422409222136,135.44687417035064
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,22.39238676725654,0.00355423571509153,139.8733638685849
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,14.169766173421522,0.0032738635673636844,135.5384532567975
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,5.814832721411221,0.002207267539278022,133.0653898755157
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.2758196169479561,0.0005823169438340689,131.6422072429887
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,45.558523375104414,0.004459083246894213,152.4929104848272
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,66.14869551442098,0.004617242811443591,170.40286757980178
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,29.88086834960268,0.003931306355256708,143.5045676814611
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,19.199618981438107,0.0039477612398213765,136.54567428306297
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,39.324231498962035,0.004935929433762582,144.58169148774272
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,32.77824259862973,0.0043003943981011605,143.54991532525642
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,35.619736783759436,0.004434661455703494,144.81539235958365
9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,28.71163489652099,0.0033269730831151506,146.83504856938694
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,41.51300968034775,0.00400387631863739,148.34244101014235
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,37.51108153104724,0.0035553788019806716,149.2324285142656
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,24.958529152325355,0.004416767920493986,130.19030748773423
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,15.979134591456386,0.0035276223205111977,127.27455327343739
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,35.398889784439234,0.004575508940186884,137.14623529656134
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,12.496206598771096,0.0033752961238973445,125.48724473219072
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,34.696770937225665,0.00490939505674781,134.69721879080157
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.25663884325967956,0.0006068239723499087,121.90364829798128
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,44.37878558220109,0.003723862133183675,155.9641703166481
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,58.79292193654692,0.0036663780454758315,179.0213629157368
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,14848.967294931412,1.0,0.0
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,41.05269803866395,0.004592265076899573,141.94623145279812
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,34.16811685494031,0.0040918243920128475,139.55807257436484
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,21.934321728993382,0.00362154953595648,131.43620530955994
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,26.142989520245465,0.003927904471786198,133.34148004043692
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,10.985476461879443,0.0034029376435094558,124.6147221784975
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,18.332629866694333,0.0032467718941396584,130.22822078215808
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,39.049267947644694,0.004004200906300892,145.51822729373623
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,7.2656032830054755,0.002770580256368557,123.68334162767486
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,12.617208176910935,0.003188413451200236,126.00919211894896
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,20.40022632405453,0.0034968127395504055,130.7678959323799
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,14.803193795676634,0.0036935575336064573,126.09958692153737
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,6.330725646963401,0.0025951519654926255,123.43851328760275
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.3154603682637571,0.000719234700383174,121.90689813166907
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,43.82008611517085,0.004631703155494849,144.18482925895904
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,53.07964394276496,0.0040011145107650276,163.07966074389705
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,32.1895979380206,0.004573522045235314,134.6129408788323
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,18.298062369780382,0.004063075779949121,127.19365017335349
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,33.36051552844583,0.0045220254439321,135.82154950956652
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,29.282498550019227,0.004148798123137835,134.70438019517886
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,35.665752172950306,0.004795265999859029,136.02612322367924
10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,27.95111464135698,0.0034976958858041487,138.1801465286035
11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,110.38899013295304,0.01768494394658174,111.35812172360035
11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,102.13301144959405,0.01607955126908386,112.57876038709136
11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,70.99658629088663,0.02086914004561266,85.96710696155536
11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,49.61916968948208,0.018195324876250103,81.63599249487226
11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,100.90548480930738,0.02166436852593582,95.97385110453716
11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,41.12964398128679,0.018453133715750098,78.8839980324117
11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,95.40149398462381,0.022422064233756585,92.49234959578068
11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,3.9987645094952313,0.015705351598033965,73.38881826880224
11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,110.25156952394173,0.015366835971408819,121.35065011998401
11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,49.79062633198919,0.005157524302037959,150.33148838910262
11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,41.05269803866395,0.004592265076899573,141.94623145279812
11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,5381.870724797249,1.0,0.0
11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,94.36566081352066,0.01877117347382607,99.44327007203835
11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,67.83607107051648,0.01860426005839515,87.84404360774603
11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,77.61051279533422,0.01936902303884397,90.60860159328084
11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,40.426308572874404,0.02080083046462698,77.47806624631234
11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,60.369391055661254,0.017759277661181135,86.07101367809267
