prompt_group,pooling_rule,layer,ptype,profile,centroid_norm
ipip_stems,final_token,0,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0.16901387
ipip_stems,mean_tokens,28,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,11.092847
ipip_stems,mean_tokens,28,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,11.172014
ipip_stems,mean_tokens,28,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,7.479521
ipip_stems,mean_tokens,28,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,10.78716
ipip_stems,mean_tokens,28,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,11.190924
ipip_stems,mean_tokens,28,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,10.805513
ipip_stems,mean_tokens,28,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,10.974574
ipip_stems,mean_tokens,28,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,10.96564
ipip_stems,mean_tokens,28,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,11.31518
ipip_stems,mean_tokens,28,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,11.133268
ipip_stems,mean_tokens,28,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,11.076686
ipip_stems,mean_tokens,29,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,12.361696
ipip_stems,mean_tokens,29,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,12.4500065
ipip_stems,mean_tokens,29,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,12.89497
ipip_stems,mean_tokens,29,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,12.724079
ipip_stems,mean_tokens,29,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,12.476256
ipip_stems,mean_tokens,29,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,12.59539
ipip_stems,mean_tokens,29,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,12.760295
ipip_stems,mean_tokens,29,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,7.0819383
ipip_stems,mean_tokens,29,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,13.1234045
ipip_stems,mean_tokens,29,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,12.776156
ipip_stems,mean_tokens,29,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,13.319661
ipip_stems,mean_tokens,29,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,13.083576
ipip_stems,mean_tokens,29,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,12.209938
ipip_stems,mean_tokens,29,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,11.100002
ipip_stems,mean_tokens,29,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,12.885672
ipip_stems,mean_tokens,29,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,14.496995
ipip_stems,mean_tokens,29,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,13.413991
ipip_stems,mean_tokens,29,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,12.876882
ipip_stems,mean_tokens,29,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,13.6440735
ipip_stems,mean_tokens,29,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,13.726718
ipip_stems,mean_tokens,29,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,12.287633
ipip_stems,mean_tokens,29,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,12.8732395
ipip_stems,mean_tokens,29,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,13.059545
ipip_stems,mean_tokens,29,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,8.543359
ipip_stems,mean_tokens,29,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,12.70609
ipip_stems,mean_tokens,29,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,13.179908
ipip_stems,mean_tokens,29,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,12.600121
ipip_stems,mean_tokens,29,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,12.615993
ipip_stems,mean_tokens,29,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,12.868345
ipip_stems,mean_tokens,29,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,13.119317
ipip_stems,mean_tokens,29,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,12.954018
ipip_stems,mean_tokens,29,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,12.808555
ipip_stems,mean_tokens,30,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,16.717142
ipip_stems,mean_tokens,30,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,17.019053
ipip_stems,mean_tokens,30,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,16.69831
ipip_stems,mean_tokens,30,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,16.631927
ipip_stems,mean_tokens,30,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,16.294533
ipip_stems,mean_tokens,30,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,16.110317
ipip_stems,mean_tokens,30,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,16.92352
ipip_stems,mean_tokens,30,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,9.142716
ipip_stems,mean_tokens,30,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,18.002384
ipip_stems,mean_tokens,30,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,17.664173
ipip_stems,mean_tokens,30,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,18.22817
ipip_stems,mean_tokens,30,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,17.929655
ipip_stems,mean_tokens,30,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,16.325253
ipip_stems,mean_tokens,30,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,14.57075
ipip_stems,mean_tokens,30,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,16.70608
ipip_stems,mean_tokens,30,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,18.07118
ipip_stems,mean_tokens,30,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,17.272282
ipip_stems,mean_tokens,30,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,17.535715
ipip_stems,mean_tokens,30,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,17.615412
ipip_stems,mean_tokens,30,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,17.812267
ipip_stems,mean_tokens,30,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,16.041895
ipip_stems,mean_tokens,30,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,16.416363
ipip_stems,mean_tokens,30,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,16.462162
ipip_stems,mean_tokens,30,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,10.48221
ipip_stems,mean_tokens,30,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,17.322945
ipip_stems,mean_tokens,30,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,18.147821
ipip_stems,mean_tokens,30,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,17.238815
ipip_stems,mean_tokens,30,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,16.162245
ipip_stems,mean_tokens,30,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,16.883005
ipip_stems,mean_tokens,30,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,17.53342
ipip_stems,mean_tokens,30,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,17.007345
ipip_stems,mean_tokens,30,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,16.815779
ipip_stems,mean_tokens,31,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,40.19205
ipip_stems,mean_tokens,31,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,43.262604
ipip_stems,mean_tokens,31,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,33.145004
ipip_stems,mean_tokens,31,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,36.172
ipip_stems,mean_tokens,31,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,35.658524
ipip_stems,mean_tokens,31,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,31.746866
ipip_stems,mean_tokens,31,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,35.03109
ipip_stems,mean_tokens,31,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,19.60974
ipip_stems,mean_tokens,31,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,43.42526
ipip_stems,mean_tokens,31,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,46.53197
ipip_stems,mean_tokens,31,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,42.61234
ipip_stems,mean_tokens,31,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,42.855938
ipip_stems,mean_tokens,31,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,38.30452
ipip_stems,mean_tokens,31,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,33.878174
ipip_stems,mean_tokens,31,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,34.983585
ipip_stems,mean_tokens,31,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,35.85428
ipip_stems,mean_tokens,31,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,36.048176
ipip_stems,mean_tokens,31,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,41.847805
ipip_stems,mean_tokens,31,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,34.287525
ipip_stems,mean_tokens,31,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,38.562355
ipip_stems,mean_tokens,31,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,34.50284
ipip_stems,mean_tokens,31,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,33.56434
ipip_stems,mean_tokens,31,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,30.25866
ipip_stems,mean_tokens,31,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,17.86742
ipip_stems,mean_tokens,31,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,37.00409
ipip_stems,mean_tokens,31,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,46.39096
ipip_stems,mean_tokens,31,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,39.274544
ipip_stems,mean_tokens,31,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,34.115356
ipip_stems,mean_tokens,31,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,35.423054
ipip_stems,mean_tokens,31,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,37.866653
ipip_stems,mean_tokens,31,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,37.945213
ipip_stems,mean_tokens,31,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,35.082382
naturalistic_behavioral,final_token,0,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0.07479085
naturalistic_behavioral,final_token,0,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,0.08030511
naturalistic_behavioral,final_token,0,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,0.079887696
naturalistic_behavioral,final_token,0,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,0.07468615
naturalistic_behavioral,final_token,0,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,0.07295504
naturalistic_behavioral,final_token,0,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,0.07843107
naturalistic_behavioral,final_token,0,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,0.0826084
naturalistic_behavioral,final_token,0,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.028506085
naturalistic_behavioral,final_token,0,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,0.08957496
naturalistic_behavioral,final_token,0,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,0.08138446
naturalistic_behavioral,final_token,0,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,0.08735586
naturalistic_behavioral,final_token,0,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,0.091965206
naturalistic_behavioral,final_token,0,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,0.07490312
naturalistic_behavioral,final_token,0,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,0.06980064
naturalistic_behavioral,final_token,0,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,0.075670674
naturalistic_behavioral,final_token,0,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,0.062935926
naturalistic_behavioral,final_token,0,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0.07166825
naturalistic_behavioral,final_token,0,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,0.07165476
naturalistic_behavioral,final_token,0,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,0.0658301
naturalistic_behavioral,final_token,0,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,0.052962314
naturalistic_behavioral,final_token,0,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,0.08246854
naturalistic_behavioral,final_token,0,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,0.07446012
naturalistic_behavioral,final_token,0,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,0.082431376
naturalistic_behavioral,final_token,0,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.032075997
naturalistic_behavioral,final_token,0,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,0.07592717
naturalistic_behavioral,final_token,0,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,0.089242466
naturalistic_behavioral,final_token,0,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,0.07246602
naturalistic_behavioral,final_token,0,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,0.075326756
naturalistic_behavioral,final_token,0,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,0.07419414
naturalistic_behavioral,final_token,0,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,0.077866726
naturalistic_behavioral,final_token,0,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,0.08504114
naturalistic_behavioral,final_token,0,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,0.07905142
naturalistic_behavioral,final_token,1,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0.16729671
naturalistic_behavioral,final_token,1,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,0.19196855
naturalistic_behavioral,final_token,1,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,0.16119957
naturalistic_behavioral,final_token,1,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,0.14073008
naturalistic_behavioral,final_token,1,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,0.15786262
naturalistic_behavioral,final_token,1,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,0.14489836
naturalistic_behavioral,final_token,1,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,0.174971
naturalistic_behavioral,final_token,1,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.05384838
naturalistic_behavioral,final_token,1,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,0.1963796
naturalistic_behavioral,final_token,1,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,0.19350716
naturalistic_behavioral,final_token,1,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,0.17859773
naturalistic_behavioral,final_token,1,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,0.18183716
naturalistic_behavioral,final_token,1,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,0.17086169
naturalistic_behavioral,final_token,1,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,0.14525412
naturalistic_behavioral,final_token,1,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,0.15592586
naturalistic_behavioral,final_token,1,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,0.13348635
naturalistic_behavioral,final_token,1,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0.14215593
naturalistic_behavioral,final_token,1,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,0.15438993
naturalistic_behavioral,final_token,1,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,0.15599442
naturalistic_behavioral,final_token,1,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,0.11433827
naturalistic_behavioral,final_token,1,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,0.16225782
naturalistic_behavioral,final_token,1,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,0.16328327
naturalistic_behavioral,final_token,1,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,0.1495246
naturalistic_behavioral,final_token,1,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.059645895
naturalistic_behavioral,final_token,1,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,0.16161984
naturalistic_behavioral,final_token,1,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,0.20628117
naturalistic_behavioral,final_token,1,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,0.15544516
naturalistic_behavioral,final_token,1,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,0.1698255
naturalistic_behavioral,final_token,1,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,0.14765367
naturalistic_behavioral,final_token,1,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,0.16446418
naturalistic_behavioral,final_token,1,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,0.19189753
naturalistic_behavioral,final_token,1,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,0.16802278
naturalistic_behavioral,final_token,2,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0.27105865
naturalistic_behavioral,final_token,2,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,0.30643782
naturalistic_behavioral,final_token,2,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,0.27568704
naturalistic_behavioral,final_token,2,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,0.2361185
naturalistic_behavioral,final_token,2,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,0.2699527
naturalistic_behavioral,final_token,2,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,0.26050788
naturalistic_behavioral,final_token,2,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,0.27470344
naturalistic_behavioral,final_token,2,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.12457075
naturalistic_behavioral,final_token,2,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,0.33911195
naturalistic_behavioral,final_token,2,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,0.29663554
naturalistic_behavioral,final_token,2,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,0.30275643
naturalistic_behavioral,final_token,2,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,0.30334806
naturalistic_behavioral,final_token,2,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,0.29811326
naturalistic_behavioral,final_token,2,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,0.24909578
naturalistic_behavioral,final_token,2,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,0.26215738
naturalistic_behavioral,final_token,2,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,0.21385095
naturalistic_behavioral,final_token,2,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0.26460952
naturalistic_behavioral,final_token,2,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,0.27015442
naturalistic_behavioral,final_token,2,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,0.27385873
naturalistic_behavioral,final_token,2,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,0.23157729
naturalistic_behavioral,final_token,2,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,0.2728096
naturalistic_behavioral,final_token,2,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,0.3029478
naturalistic_behavioral,final_token,2,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,0.23172294
naturalistic_behavioral,final_token,2,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.1088172
naturalistic_behavioral,final_token,2,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,0.27599454
naturalistic_behavioral,final_token,2,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,0.32132033
naturalistic_behavioral,final_token,2,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,0.26068282
naturalistic_behavioral,final_token,2,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,0.26490396
naturalistic_behavioral,final_token,2,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,0.26086843
naturalistic_behavioral,final_token,2,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,0.29293093
naturalistic_behavioral,final_token,2,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,0.31819913
naturalistic_behavioral,final_token,2,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,0.29863137
naturalistic_behavioral,final_token,3,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0.4775535
naturalistic_behavioral,final_token,3,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,0.5134087
naturalistic_behavioral,final_token,3,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,0.46501574
naturalistic_behavioral,final_token,3,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,0.45644173
naturalistic_behavioral,final_token,3,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,0.4558903
naturalistic_behavioral,final_token,3,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,0.47641844
naturalistic_behavioral,final_token,3,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,0.46710044
naturalistic_behavioral,final_token,3,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.22213371
naturalistic_behavioral,final_token,3,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,0.5288462
naturalistic_behavioral,final_token,3,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,0.51088077
naturalistic_behavioral,final_token,3,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,0.47523612
naturalistic_behavioral,final_token,3,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,0.49448735
naturalistic_behavioral,final_token,3,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,0.5216017
naturalistic_behavioral,final_token,3,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,0.4743048
naturalistic_behavioral,final_token,3,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,0.48544076
naturalistic_behavioral,final_token,3,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,0.36427173
naturalistic_behavioral,final_token,3,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0.47023913
naturalistic_behavioral,final_token,3,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,0.51409197
naturalistic_behavioral,final_token,3,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,0.44173008
naturalistic_behavioral,final_token,3,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,0.4583954
naturalistic_behavioral,final_token,3,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,0.49956122
naturalistic_behavioral,final_token,3,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,0.5250713
naturalistic_behavioral,final_token,3,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,0.41421172
naturalistic_behavioral,final_token,3,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.1952095
