representation,prompt_group,pooling_rule,layer,trait,matched_pairs,mean_pairwise_cosine,median_pairwise_cosine,split_half_cosine,random_pair_mean_cosine,random_pair_sd,agreement_above_random
activation,ipip_stems,mean_tokens,24,A,16,0.03513460635850654,0.045261118800573666,0.23753448876598793,0.001462142076404194,0.01067446116519654,0.03367246428210235
activation,ipip_stems,mean_tokens,24,N,16,0.03782544126925111,0.030873883486543068,0.17686389278800663,-0.0003960027787847571,0.010947245979991648,0.03822144404803587
activation,ipip_stems,mean_tokens,25,O,16,0.004981151082278626,0.015891417596195077,-0.082589733083642,-0.0026572637770378663,0.009776385807625796,0.007638414859316493
activation,ipip_stems,mean_tokens,25,C,16,0.038747345120148505,0.03660867498449069,0.2226780590960589,-0.00041331714138753727,0.010499491298445195,0.03916066226153604
activation,ipip_stems,mean_tokens,25,E,16,0.016199095624282102,0.015101521220408358,0.2232381064978716,0.0008911496298803673,0.01167289485973805,0.015307945994401734
activation,ipip_stems,mean_tokens,25,A,16,0.03242761082568123,0.03452533773778056,0.21456766929596624,-0.00020156631904000262,0.01162013109313482,0.03262917714472123
activation,ipip_stems,mean_tokens,25,N,16,0.03512063071866923,0.031748506961452025,0.16449011152391738,-0.0007326798071502131,0.010175995517726159,0.03585331052581944
activation,ipip_stems,mean_tokens,26,O,16,0.005555383691692026,0.011577704715327009,-0.07391704970850785,-0.00016251051589099124,0.01089735521913095,0.005717894207583018
activation,ipip_stems,mean_tokens,26,C,16,0.0381601048709681,0.03507380112154937,0.21389999032695084,-0.00047345237937493947,0.009955647441621852,0.038633557250343044
activation,ipip_stems,mean_tokens,26,E,16,0.017844203686174193,0.01896213354085695,0.21084352288224723,0.0005131012855968629,0.010158165922369495,0.01733110240057733
activation,ipip_stems,mean_tokens,26,A,16,0.03166851104460542,0.039073518860498535,0.20584701292019153,-0.0001002199917100926,0.010287428874842635,0.031768731036315515
activation,ipip_stems,mean_tokens,26,N,16,0.03275872169860497,0.02983315052195277,0.15677094240422879,-0.0021913635948845726,0.010791074808680922,0.034950085293489544
activation,ipip_stems,mean_tokens,27,O,16,0.005279263344743487,0.012528091824944975,-0.06185275542801362,-0.0011169609092366586,0.008581036998924705,0.006396224253980146
activation,ipip_stems,mean_tokens,27,C,16,0.03670545585769811,0.029258779967741642,0.20400132107113977,-0.0008736686744050655,0.008285959509014427,0.03757912453210318
activation,ipip_stems,mean_tokens,27,E,16,0.017529312821808776,0.013629442931768126,0.18840493592877566,-0.0001439392596926386,0.008933801273919613,0.017673252081501414
activation,ipip_stems,mean_tokens,27,A,16,0.028647467847396177,0.02707856091881527,0.17921541173592673,-0.0008988937165606828,0.00993588658615834,0.02954636156395686
activation,ipip_stems,mean_tokens,27,N,16,0.029454799130994455,0.021495415844083206,0.14179834665769772,0.0016343166337131768,0.010141048500683165,0.02782048249728128
activation,ipip_stems,mean_tokens,28,O,16,0.005211500276147909,0.009002150270826221,-0.058666469149887567,-0.0008225353961861381,0.008015879093794484,0.006034035672334047
activation,ipip_stems,mean_tokens,28,C,16,0.03669860866698618,0.0313035955213587,0.19818238679049116,0.00016294563690050557,0.009766642723084293,0.03653566303008568
activation,ipip_stems,mean_tokens,28,E,16,0.01807751783255785,0.01107268914250795,0.1785557218789417,5.046784161605814e-05,0.008407754190573115,0.018027049990941794
activation,ipip_stems,mean_tokens,28,A,16,0.025871857935760065,0.025233512003025288,0.15169036280846165,0.0003099239546426268,0.010406927023138147,0.02556193398111744
activation,ipip_stems,mean_tokens,28,N,16,0.02755252704752113,0.024357768018097005,0.12420135607593881,0.0002448999070861572,0.007983033213791759,0.027307627140434974
activation,ipip_stems,mean_tokens,29,O,16,0.00704905567683962,0.009265558637314528,-0.022586133633720848,6.962597652174714e-05,0.009721439478453983,0.006979429700317873
activation,ipip_stems,mean_tokens,29,C,16,0.039517256671655336,0.037233177047297075,0.22285198638613296,-0.002388583922016686,0.008441117536289648,0.04190584059367202
activation,ipip_stems,mean_tokens,29,E,16,0.020978187437510232,0.008295356277191447,0.1934433721852535,3.0374579221933655e-05,0.0073137412129681625,0.020947812858288298
activation,ipip_stems,mean_tokens,29,A,16,0.024722834366112785,0.025041512766455967,0.11717457566804448,-0.0011387682597949083,0.009356549438964705,0.025861602625907695
activation,ipip_stems,mean_tokens,29,N,16,0.02835053678302467,0.023552215419444793,0.12657428068140228,-0.0006069232252912979,0.00914363299555569,0.028957460008315967
activation,ipip_stems,mean_tokens,30,O,16,0.009829266907229439,0.014113235200420675,-0.002472966377077022,-0.0019834716397825907,0.008917368750904596,0.01181273854701203
activation,ipip_stems,mean_tokens,30,C,16,0.051586452905405124,0.05173497645712999,0.2950895988853128,-0.0005745985254724446,0.009010359916212197,0.05216105143087757
activation,ipip_stems,mean_tokens,30,E,16,0.04249898843381413,0.03832084028807837,0.2930069290363801,0.0012072565203866679,0.010038731286698353,0.041291731913427464
activation,ipip_stems,mean_tokens,30,A,16,0.03367302299919879,0.03571954985667701,0.17971963350315104,-0.0012982917163634634,0.011218612999532066,0.03497131471556225
activation,ipip_stems,mean_tokens,30,N,16,0.02561861310016863,0.020012652375134207,0.13601477416618699,0.0016713733123727814,0.012421186875193791,0.023947239787795848
activation,ipip_stems,mean_tokens,31,O,16,0.026536087775918975,0.039499618691739055,0.06521850221834191,0.0008878227733449583,0.019959230943374404,0.025648265002574017
activation,ipip_stems,mean_tokens,31,C,16,0.10590702893059666,0.10357763836567657,0.4743579101448118,-0.0024960190113903487,0.012762633243902305,0.108403047941987
activation,ipip_stems,mean_tokens,31,E,16,0.11471402578017889,0.0996737461546762,0.5718481565681433,-0.0011254229256548295,0.01602626132320245,0.11583944870583372
activation,ipip_stems,mean_tokens,31,A,16,0.06974903174604098,0.05920512931433983,0.3935218585173122,0.0014236783846638913,0.01782090164218683,0.06832535336137709
activation,ipip_stems,mean_tokens,31,N,16,0.02277312860490362,0.007386205789877796,0.1698385018914743,-0.001634663667302057,0.01585413840619306,0.02440779227220568
activation,neutral_controls,final_token,0,O,16,0.0017439891306270199,0.012340157044205373,0.08121424934962336,1.520437191898696e-05,0.00845396745642956,0.001728784758708033
activation,neutral_controls,final_token,0,C,16,0.047304192695367016,0.03309621231791882,0.3172889454547309,0.0008815610607379767,0.010677244591738097,0.046422631634629036
activation,neutral_controls,final_token,0,E,16,0.0168089311868012,0.015111501062068971,0.14532480966197128,0.00045678766282905727,0.00940367752368753,0.016352143523972143
activation,neutral_controls,final_token,0,A,16,0.012867061918336642,0.0036819156507789633,0.04670967254610189,0.0009302683931922611,0.01274625997228283,0.01193679352514438
activation,neutral_controls,final_token,0,N,16,0.0005007254055456258,0.004291429628092765,-0.01771685073264077,-0.0011547100966539836,0.007284297947767413,0.0016554355021996094
activation,neutral_controls,final_token,1,O,16,0.007683568601836965,0.0018302523123408603,0.07814544956904042,-1.5956234526693734e-05,0.011512974710944297,0.007699524836363658
activation,neutral_controls,final_token,1,C,16,0.060751774225915746,0.03931032897455817,0.3682869862055652,-0.0011490991023255213,0.010025309526045256,0.06190087332824127
activation,neutral_controls,final_token,1,E,16,0.021978763893162143,0.009850475116731008,0.22324739020584364,0.0008314193069975419,0.011514812180341033,0.0211473445861646
activation,neutral_controls,final_token,1,A,16,0.020484141154700954,0.014333720472657099,0.13417881912951748,-9.39465106960339e-05,0.010988151476306354,0.02057808766539699
activation,neutral_controls,final_token,1,N,16,0.013885348414715006,0.009237746597240984,0.0675310529791337,-0.0003078223675257221,0.008874186249513808,0.014193170782240729
activation,neutral_controls,final_token,2,O,16,0.00551890137892722,0.00617078077173556,0.06340137880704326,0.0014634570405736784,0.010873115542711344,0.004055444338353541
activation,neutral_controls,final_token,2,C,16,0.052950333120239536,0.03007125242657168,0.3531234252793037,0.0017956361250964343,0.013044673367237865,0.0511546969951431
activation,neutral_controls,final_token,2,E,16,0.02244908269511515,0.008019738561879075,0.18731779348382321,0.0005979068156181951,0.00967878820680734,0.021851175879496955
activation,neutral_controls,final_token,2,A,16,0.04212978653780054,0.012279819003678766,0.27963718025143447,0.0009260960585726563,0.009576511792248969,0.04120369047922789
activation,neutral_controls,final_token,2,N,16,0.020137459751606406,0.01188651420214053,0.19584904861022873,-0.0004476429196293862,0.008980881758502507,0.02058510267123579
activation,neutral_controls,final_token,3,O,16,0.0014229241423528633,0.0039027880165567355,0.04280381169441882,0.0005317667593260531,0.013016368826430005,0.0008911573830268102
activation,neutral_controls,final_token,3,C,16,0.051400952002562686,0.0262330215306947,0.3927766580239943,-0.0016290213623873014,0.009938288152508967,0.05302997336494999
activation,neutral_controls,final_token,3,E,16,0.015564193227106763,0.002153290154960464,0.14874464897792716,-0.00039331288425820896,0.009432054778789669,0.015957506111364973
activation,neutral_controls,final_token,3,A,16,0.058188680160519125,0.021652812576289288,0.40166364907565083,-0.00018054568390265562,0.011949100047237612,0.05836922584442178
activation,neutral_controls,final_token,3,N,16,0.02316962555966991,0.01632911597904051,0.23500741122201216,-0.001297121975531183,0.010213534265320533,0.024466747535201092
activation,neutral_controls,final_token,4,O,16,0.005117381044491979,0.004924510936596434,0.017845056119019806,0.0016184022581519758,0.012527467095335696,0.0034989787863400033
activation,neutral_controls,final_token,4,C,16,0.030191851299741303,0.006402344488514297,0.23676256548118385,0.0026535041312647136,0.011428271311888972,0.02753834716847659
activation,neutral_controls,final_token,4,E,16,0.006781083219167894,-0.002009972546434373,0.10515351945727283,-0.00022262912841985178,0.011033916676601302,0.0070037123475877455
activation,neutral_controls,final_token,4,A,16,0.060972951455774534,0.021604113045265418,0.42859048364737684,0.00043531026411720614,0.01059273092629118,0.060537641191657325
activation,neutral_controls,final_token,4,N,16,0.025604720034038485,0.019054034727787834,0.24779555472141043,-0.0013652327281954762,0.010783361454458395,0.026969952762233962
activation,neutral_controls,final_token,5,O,16,0.006035464654290916,0.0032504591503026343,0.02096424273711326,-0.0020063631827583897,0.00919824399838943,0.008041827837049306
activation,neutral_controls,final_token,5,C,16,0.022191907108745825,0.004052798250749487,0.17926419524074244,-0.0009592876990451349,0.010268884882065631,0.02315119480779096
activation,neutral_controls,final_token,5,E,16,0.009863329774435992,-0.0035395390245386515,0.15701360113037027,0.0019348031476211817,0.010973350977112073,0.00792852662681481
activation,neutral_controls,final_token,5,A,16,0.060044023228441115,0.03376940390635217,0.38203086129536623,-0.0016714670549571597,0.009096800983987624,0.061715490283398275
activation,neutral_controls,final_token,5,N,16,0.026921320605375724,0.01700334092155198,0.23573922749175893,-0.000713605563638897,0.009080627395612441,0.027634926169014622
activation,neutral_controls,final_token,6,O,16,0.005258696052794416,0.00805432949809282,0.029950679712566926,0.00030706117991964843,0.010872873664093233,0.004951634872874767
activation,neutral_controls,final_token,6,C,16,0.017982237643238,0.005203340554434473,0.16958896474227775,0.0005420788761895904,0.010724050735423983,0.017440158767048408
activation,neutral_controls,final_token,6,E,16,0.00846067177802264,0.0004220223918644903,0.1791426381619321,0.0010863417922680992,0.011464433696523071,0.007374329985754541
activation,neutral_controls,final_token,6,A,16,0.06793169385779914,0.038633196939086026,0.4284849426557678,-0.0001362153883485328,0.009324834872913313,0.06806790924614767
activation,neutral_controls,final_token,6,N,16,0.023851178969782685,0.01684957812612945,0.20369090414511828,-0.0010139140921903169,0.009311864781397373,0.024865093061973
activation,neutral_controls,final_token,7,O,16,-0.0006691637190731219,0.003578580842885166,0.002491305844029306,0.0014570945203748,0.010054308120408055,-0.002126258239447922
activation,neutral_controls,final_token,7,C,16,0.014874036997217456,0.0030464310614268662,0.1953319804663279,0.0011332918069843826,0.011183023970876388,0.013740745190233074
activation,neutral_controls,final_token,7,E,16,0.006565107470550367,-0.004756130134723632,0.1431255075240296,-0.000855361688775948,0.008249400816002634,0.007420469159326315
activation,neutral_controls,final_token,7,A,16,0.06225951174054566,0.03560206930705892,0.44241586035055486,0.001333834999786037,0.011055823016613113,0.060925676740759625
activation,neutral_controls,final_token,7,N,16,0.01815027212634745,0.016525289957030363,0.144311751906584,-0.0005468100439943996,0.00867958030568744,0.01869708217034185
activation,neutral_controls,final_token,8,O,16,-0.0006635639671169331,-0.0008149312462144296,0.009420736016401709,0.0007532984349391616,0.011538213895016983,-0.0014168624020560946
activation,neutral_controls,final_token,8,C,16,0.01561741815603478,0.006307273550469463,0.20235902472717457,-4.662941176879244e-05,0.008568745962538909,0.015664047567803572
activation,neutral_controls,final_token,8,E,16,0.005444917577060847,-0.008464550105153623,0.13971564470588843,-0.00015716115076798865,0.009386412170159881,0.005602078727828835
activation,neutral_controls,final_token,8,A,16,0.05724133807078151,0.04307507576473893,0.3919387511127648,-4.374477640080083e-05,0.010600154944064197,0.05728508284718231
activation,neutral_controls,final_token,8,N,16,0.013961767313603367,0.006694502009052061,0.13065509667629255,0.000475517778126213,0.010089406749061476,0.013486249535477154
activation,neutral_controls,final_token,9,O,16,-0.001067904964803431,0.0005470525739157101,-0.011608646422823802,0.000672296870764855,0.011059497202051708,-0.0017402018355682863
activation,neutral_controls,final_token,9,C,16,0.012831771619891493,0.01181683231177949,0.14762066513788072,-0.0009507366870322441,0.006549991160144935,0.013782508306923737
activation,neutral_controls,final_token,9,E,16,0.0009707959359504489,-0.012618257684218322,0.11455627227044005,-0.00018204596800634547,0.008064907833114395,0.0011528419039567943
activation,neutral_controls,final_token,9,A,16,0.0534267317842653,0.04170311389053577,0.37378968817868435,-0.0012179206071192632,0.008821140420635178,0.05464465239138456
activation,neutral_controls,final_token,9,N,16,0.011935979164795154,0.005477989327023673,0.14112161640355483,-5.0986145873057485e-05,0.009059091443157736,0.011986965310668212
activation,neutral_controls,final_token,10,O,16,-0.0022995770722141367,0.0030745676015283873,-0.061760600687089766,0.00025906053881364987,0.00998924158480766,-0.0025586376110277864
activation,neutral_controls,final_token,10,C,16,0.01228417848252286,0.006509111379917495,0.10227620382371651,-0.0013500897858193307,0.00730678435933889,0.01363426826834219
activation,neutral_controls,final_token,10,E,16,0.004185686312859291,-0.006347938830978853,0.10317002268272332,-0.0005729170797181307,0.008437649590383567,0.004758603392577421
activation,neutral_controls,final_token,10,A,16,0.051789766061709,0.03928452604705177,0.3813408255717451,0.0013881231242383841,0.00960040469412365,0.05040164293747062
activation,neutral_controls,final_token,10,N,16,0.008894078202682646,0.0026781934987288917,0.11851179784594167,-0.0014858954281487993,0.008348130026305602,0.010379973630831445
activation,neutral_controls,final_token,11,O,16,0.0001324636959747369,0.0028413789776446396,-0.0010744299060751843,0.000596845581145728,0.00905385450337933,-0.0004643818851709911
activation,neutral_controls,final_token,11,C,16,0.01337860339146949,0.006547139518899901,0.14302726497121038,-0.00042469314405093483,0.008053564215027629,0.013803296535520425
activation,neutral_controls,final_token,11,E,16,0.004210725314355697,-0.0047651427118397885,0.051312917524913765,-0.0009005662951336059,0.008532860173377375,0.005111291609489303
activation,neutral_controls,final_token,11,A,16,0.05244522229903117,0.04010894563423853,0.3871148436793585,0.00013169589836769868,0.008558937277639504,0.05231352640066347
activation,neutral_controls,final_token,11,N,16,0.005844368054713013,-9.701420985995757e-05,0.06429620367267314,0.0004675906554004025,0.009078981758929466,0.00537677739931261
activation,neutral_controls,final_token,12,O,16,0.008726068262813875,0.011765900322916648,0.07261608753892157,-0.00110207919530986,0.009608176207890753,0.009828147458123736
activation,neutral_controls,final_token,12,C,16,0.01640635853442993,0.010537861563152067,0.1864306274607546,7.13203032478129e-05,0.009786954974916258,0.016335038231182118
activation,neutral_controls,final_token,12,E,16,0.002928880690251125,-0.005424850732401279,0.05557778389332739,-0.0016179286566555462,0.008102276204134331,0.004546809346906671
activation,neutral_controls,final_token,12,A,16,0.05276021294325318,0.039321061388331524,0.3871349980451023,0.001642205666765135,0.010119450751707343,0.05111800727648804
activation,neutral_controls,final_token,12,N,16,0.0023044851934908408,-0.0005879924804264506,0.06453402414786064,-0.0005810939006897828,0.009751534639659658,0.0028855790941806235
activation,neutral_controls,final_token,13,O,16,0.006931004483901746,0.007720522032376534,0.06699126568140236,0.0003148228985757788,0.009380321200853175,0.006616181585325967
activation,neutral_controls,final_token,13,C,16,0.014150635883929175,-0.0009957525478700242,0.1862306170428836,0.0002314751141013619,0.009312789429659388,0.013919160769827812
activation,neutral_controls,final_token,13,E,16,-0.001140438122944846,-0.0055085332890373985,0.0320064112360932,-0.00041206084243735735,0.009847927485080954,-0.0007283772805074887
activation,neutral_controls,final_token,13,A,16,0.04959222324865305,0.04537143221451326,0.35809802374854843,-0.0009983707403271856,0.010121422116828439,0.050590593988980234
activation,neutral_controls,final_token,13,N,16,0.0017790558537654764,-0.00020997984725474634,0.08160598696263986,0.0004610856502997344,0.009611529382970045,0.001317970203465742
activation,neutral_controls,final_token,14,O,16,0.007996374456332776,0.008767448627737182,0.09257104443229595,-0.0014092155348176985,0.009903038789912682,0.009405589991150475
activation,neutral_controls,final_token,14,C,16,0.01465938710470579,0.00836831961323294,0.204120536337345,0.0017021787601161004,0.011226092307313815,0.01295720834458969
activation,neutral_controls,final_token,14,E,16,-0.0020542214680031607,0.0003453578417625409,0.008091798936187042,4.67831143342962e-05,0.011380492029263717,-0.002101004582337457
activation,neutral_controls,final_token,14,A,16,0.04716938091585407,0.04286126619970225,0.34994400302870665,0.0010546424240595637,0.009929343763127886,0.0461147384917945
activation,neutral_controls,final_token,14,N,16,0.0010957290773191896,-0.009621313271056597,0.0611758149020841,-0.0008888594853844957,0.009228069387519373,0.0019845885627036855
activation,neutral_controls,final_token,15,O,16,0.009709859076610343,0.005562727535506955,0.10828889694189285,-0.0008053374578543629,0.009354093044345178,0.010515196534464706
activation,neutral_controls,final_token,15,C,16,0.016749835431946036,0.013250603585166078,0.21347629457587594,0.0004908003638798711,0.010479391319060116,0.016259035068066165
activation,neutral_controls,final_token,15,E,16,-0.001598458309397832,-0.005689202352332974,0.020505123565610964,4.531190171002092e-05,0.011086479111545231,-0.0016437702111078531
activation,neutral_controls,final_token,15,A,16,0.04497093310179392,0.03747432966647875,0.3151995685456551,-0.0015227503769109077,0.008798514085307263,0.04649368347870483
activation,neutral_controls,final_token,15,N,16,0.002510479347136631,-0.00017073184049385635,0.05885207798832201,-0.0001586115180430546,0.011008838502766613,0.0026690908651796855
activation,neutral_controls,final_token,16,O,16,0.010415567507613644,0.004582813578321781,0.10938138478426374,-0.0011604588783231755,0.009692922273379994,0.01157602638593682
activation,neutral_controls,final_token,16,C,16,0.016411624808788397,0.0144394590077923,0.21639075228374857,0.0006922593904328208,0.01193773023971738,0.015719365418355575
activation,neutral_controls,final_token,16,E,16,-0.003841818471245098,-0.0073307980332330495,0.01457484033795329,-0.0004514505872524499,0.008336462486644422,-0.003390367883992648
activation,neutral_controls,final_token,16,A,16,0.048531168129725896,0.040350535609704696,0.3417101107954756,0.00032083626309071264,0.01017765824945607,0.04821033186663518
activation,neutral_controls,final_token,16,N,16,0.0010775342184439322,-0.011507947010772339,0.043324855051676256,-0.0005865324814910837,0.009947705176448359,0.0016640666999350158
activation,neutral_controls,final_token,17,O,16,0.009761995001341226,0.012270657039558767,0.10894300222721026,3.497171571721382e-05,0.009333801295732008,0.009727023285624012
activation,neutral_controls,final_token,17,C,16,0.01972988794129912,0.021449253892499028,0.22640755333769075,0.001112813528142321,0.009444431642542135,0.018617074413156798
activation,neutral_controls,final_token,17,E,16,-0.004009972539513038,-0.008754997310593223,0.0023044864644417443,-0.001277634577288563,0.008279313005078209,-0.002732337962224475
activation,neutral_controls,final_token,17,A,16,0.04107511369251699,0.02969581703573984,0.28490773093446925,-0.0014658229556666032,0.009916002645607599,0.04254093664818359
activation,neutral_controls,final_token,17,N,16,0.0030158317191424948,-0.01014250155880861,0.04473476999637126,0.0003268810905360321,0.010210204883788909,0.0026889506286064627
activation,neutral_controls,final_token,18,O,16,0.01220493368393711,0.009357396931019696,0.12485551643757214,-0.0014005639322941593,0.011540193588165552,0.013605497616231269
activation,neutral_controls,final_token,18,C,16,0.01904503898099219,0.0216549253107349,0.22127800095429165,0.0016846584834576395,0.011375491181389877,0.01736038049753455
activation,neutral_controls,final_token,18,E,16,-0.00539164050833381,-0.009213023947892501,-0.0007079422610382558,-0.0006287588428211444,0.00816150527021959,-0.004762881665512665
activation,neutral_controls,final_token,18,A,16,0.03770391124802484,0.024562605218846338,0.24962188635222546,0.0012502062596210226,0.009214741566636049,0.03645370498840382
activation,neutral_controls,final_token,18,N,16,0.0033226721183075513,-0.008430951409517549,0.03128157923416009,-0.000640575357558406,0.01073844851621265,0.003963247475865957
activation,neutral_controls,final_token,19,O,16,0.010677362095618677,0.006573375664974734,0.11708829101489246,0.000997259101783666,0.009399529389228691,0.00968010299383501
activation,neutral_controls,final_token,19,C,16,0.019379943027598313,0.01796134851774264,0.22646138611975977,2.33950579289969e-05,0.010586760186711659,0.019356547969669315
activation,neutral_controls,final_token,19,E,16,-0.005034751086027867,-0.012585486827851301,0.0002789618594259846,-0.0005340702664213236,0.00984577594545671,-0.004500680819606543
activation,neutral_controls,final_token,19,A,16,0.03494144931518,0.019247039774453505,0.24227742540911748,0.0010575420977644956,0.011307324029311176,0.03388390721741551
activation,neutral_controls,final_token,19,N,16,0.0018577561760141803,-0.012321880583443072,0.014033358632541354,0.0005294016602664566,0.0107157430135971,0.0013283545157477237
activation,neutral_controls,final_token,20,O,16,0.010856226015003252,0.013254217837402434,0.11247201840466713,0.0011915255648061115,0.012145812042919086,0.00966470045019714
activation,neutral_controls,final_token,20,C,16,0.022943286674009637,0.02019678669038194,0.24107166578699338,0.0014837922056137492,0.01183179732937269,0.021459494468395887
activation,neutral_controls,final_token,20,E,16,-0.002771463171304804,-0.0073064696972885545,0.006768751500052326,0.0030642963172933125,0.014763508975928886,-0.005835759488598116
activation,neutral_controls,final_token,20,A,16,0.037918006001874636,0.025540239612622025,0.2520825541002338,-0.001000586182249933,0.008558473836825632,0.03891859218412457
activation,neutral_controls,final_token,20,N,16,0.004532711689975004,-0.004509644021953753,0.010575223976356426,8.546158034591762e-05,0.012011694047857133,0.004447250109629087
activation,neutral_controls,final_token,21,O,16,0.007773713167762494,0.008291438137476202,0.0651517995096366,0.0011209276770031671,0.011301646854132494,0.006652785490759327
activation,neutral_controls,final_token,21,C,16,0.026642292779031004,0.023761910704742602,0.2296192319107465,-0.0010480288529704331,0.010318383560651716,0.027690321632001438
activation,neutral_controls,final_token,21,E,16,-0.004337844186756915,-0.008881769836628816,-0.009116417940207906,0.0008414833426576386,0.012276422225334632,-0.005179327529414554
activation,neutral_controls,final_token,21,A,16,0.0365849757472675,0.02576787128506157,0.22277242976371908,0.0001389098812667535,0.01005866011444265,0.03644606586600074
activation,neutral_controls,final_token,21,N,16,0.004084359517129853,-0.0023413341138128355,0.002111005728990727,-0.001336887993548349,0.009915940550348912,0.005421247510678202
activation,neutral_controls,final_token,22,O,16,0.007652462459237372,0.017355082713482198,0.06257384357363636,0.0009375549848035207,0.011382288514199009,0.006714907474433851
activation,neutral_controls,final_token,22,C,16,0.027030894844919235,0.024323653216384925,0.2276089819942794,0.00020817187005555868,0.009647053552586533,0.026822722974863676
activation,neutral_controls,final_token,22,E,16,-0.005295215135728807,-0.002483278660444581,-0.05772199667075764,0.0010225748276378498,0.010720172865439033,-0.006317789963366657
activation,neutral_controls,final_token,22,A,16,0.03411429673738429,0.024601969853997006,0.2256617861735035,-0.0007283058536079033,0.009830064987222541,0.03484260259099219
activation,neutral_controls,final_token,22,N,16,0.0029615086264745886,-0.0029756461643331202,-0.019836205414505582,-0.001379475042314699,0.009221835742481772,0.0043409836687892875
activation,neutral_controls,final_token,23,O,16,0.006170748520141068,0.010760579378484719,0.04831597600148852,-0.001054006906799043,0.011617237226442464,0.007224755426940111
activation,neutral_controls,final_token,23,C,16,0.028375607922772612,0.02377716064769377,0.23574312410665055,-0.00013061536842347383,0.009929601098506949,0.028506223291196085
activation,neutral_controls,final_token,23,E,16,-0.005081430495197028,-0.0017139852091866005,-0.0505782792425027,0.0007259108704046726,0.009426668662946005,-0.0058073413656017005
activation,neutral_controls,final_token,23,A,16,0.03416734077228067,0.026692463322010883,0.21944723601551774,-0.0005158574978373198,0.009678115920964738,0.03468319827011799
activation,neutral_controls,final_token,23,N,16,0.002958973140099191,-0.0018382562620898777,-0.01525460873146413,0.0010202979951504142,0.010244575740507262,0.0019386751449487769
activation,neutral_controls,final_token,24,O,16,0.0035342650243387233,-0.0016775192323490386,0.023787916029308395,-0.0005311803201317207,0.010266321996304294,0.004065445344470444
activation,neutral_controls,final_token,24,C,16,0.025275764499763816,0.015000607772881584,0.22453973616739886,-0.0015429182466355105,0.009018351675524878,0.026818682746399328
activation,neutral_controls,final_token,24,E,16,-0.0054220187671732015,-0.004184378986230853,-0.03801817866711911,-0.0007985570792861411,0.010379644373963434,-0.00462346168788706
activation,neutral_controls,final_token,24,A,16,0.03375058902979476,0.032645969655550694,0.23040185644130956,0.00017920217753706317,0.011836980781634646,0.0335713868522577
activation,neutral_controls,final_token,24,N,16,0.005964280992346033,-0.001709398308901286,0.010361298345996254,0.001281031969284252,0.011124215550620195,0.004683249023061781
activation,neutral_controls,final_token,25,O,16,0.0017663045994529918,0.00091159816426409,-0.002152243835347254,0.00254139357339056,0.010753781180768878,-0.0007750889739375683
activation,neutral_controls,final_token,25,C,16,0.024361639363593198,0.021822110789764343,0.20765558943968698,-0.0009571895106796068,0.008606006442501072,0.025318828874272805
activation,neutral_controls,final_token,25,E,16,-0.004614469434279107,-0.008100891280080345,-0.04314227339922514,-0.00022304174727815157,0.009748303919441058,-0.004391427687000955
activation,neutral_controls,final_token,25,A,16,0.03376924991250231,0.030865006021775304,0.22305089880014672,0.00040152764866480307,0.009213155422288758,0.03336772226383751
activation,neutral_controls,final_token,25,N,16,0.006044967669330179,0.002314063194450311,0.013137371320924775,-0.0010232042652092857,0.00918761616446579,0.007068171934539465
activation,neutral_controls,final_token,26,O,16,0.0009471344222115635,0.0026522048578628676,0.00124592860104862,0.0008997859978028312,0.0091759269757581,4.734842440873234e-05
activation,neutral_controls,final_token,26,C,16,0.028179262922107394,0.026782315836125746,0.24027654695991768,0.001165314936668152,0.010980008468914084,0.02701394798543924
activation,neutral_controls,final_token,26,E,16,-0.004923561225027806,-0.004880369482443941,-0.04886299818541427,0.0006961766443493177,0.009116546945148183,-0.005619737869377124
activation,neutral_controls,final_token,26,A,16,0.03604676051142029,0.028771980236129077,0.2387787692679979,4.154070210400183e-05,0.009146803725144792,0.03600521980931629
activation,neutral_controls,final_token,26,N,16,0.009090988004068582,0.007173887372966642,0.026900221438014956,-0.0005733319584507903,0.009419836424453699,0.009664319962519373
activation,neutral_controls,final_token,27,O,16,0.000290910806247946,-0.00028388229469662507,0.0012077665640494823,0.0008142819320518559,0.009634707593107627,-0.00052337112580391
activation,neutral_controls,final_token,27,C,16,0.029551955243404683,0.026317887335515378,0.24871997773483506,-0.0014457911850099627,0.00792344486856278,0.030997746428414647
activation,neutral_controls,final_token,27,E,16,-0.005316939807391164,-0.0068190684538579896,-0.05240890092713315,0.0005815358062570345,0.010470457640815053,-0.0058984756136481985
activation,neutral_controls,final_token,27,A,16,0.03474577850183418,0.03093562461763055,0.2289408156783765,0.0012606221975996173,0.009836852097885086,0.03348515630423456
activation,neutral_controls,final_token,27,N,16,0.008899803825985418,0.00944510753816236,0.02551834561821632,-2.2022390766075944e-05,0.008501020697737364,0.008921826216751494
activation,neutral_controls,final_token,28,O,16,0.0009293659413899237,0.004206743618517814,-0.0010486511612864333,0.0004435926969361993,0.009228832649391122,0.0004857732444537244
activation,neutral_controls,final_token,28,C,16,0.028778366865848212,0.020955970766643385,0.23252256950966146,-0.0016459253888784396,0.007814028299104419,0.03042429225472665
activation,neutral_controls,final_token,28,E,16,-0.00268429863675356,-0.002471906863315434,-0.04405444999867486,0.00027057696544080317,0.008953719988713903,-0.002954875602194363
