prompt_group,pooling_rule,layer,ptype,profile,common_drift_projection,residual_direction_norm
ipip_stems,final_token,0,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0.13372888,0.10335512
ipip_stems,final_token,16,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,5.171938,1.737154
ipip_stems,final_token,16,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,4.9349527,2.6954308
ipip_stems,final_token,16,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,5.195127,1.734244
ipip_stems,final_token,16,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,5.032823,2.5295472
ipip_stems,final_token,16,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,4.764504,2.2365172
ipip_stems,final_token,16,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,4.7287226,2.777721
ipip_stems,final_token,16,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,4.929518,1.9450935
ipip_stems,final_token,16,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,4.6725883,2.317917
ipip_stems,final_token,16,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,4.392781,2.2143035
ipip_stems,final_token,16,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,3.1770148,2.2363493
ipip_stems,final_token,16,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,5.3610697,2.3380542
ipip_stems,final_token,16,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,5.4381557,2.0591488
ipip_stems,final_token,16,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,4.8758254,1.7135773
ipip_stems,final_token,16,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,5.2910566,1.6510273
ipip_stems,final_token,16,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,5.4158626,1.9854538
ipip_stems,final_token,16,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,5.1172266,1.9806844
ipip_stems,final_token,16,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,5.426263,1.8828701
ipip_stems,final_token,16,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,5.133955,2.6001246
ipip_stems,final_token,17,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,5.9132266,2.571652
ipip_stems,final_token,17,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,5.941663,2.0820396
ipip_stems,final_token,17,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,6.1487794,2.2846043
ipip_stems,final_token,17,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,5.3522897,2.2872472
ipip_stems,final_token,17,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,5.987997,2.3856604
ipip_stems,final_token,17,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,6.2196794,2.966548
ipip_stems,final_token,17,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,5.9227343,2.3693383
ipip_stems,final_token,17,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,2.853476,2.6385243
ipip_stems,final_token,17,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,5.9699845,2.1748319
ipip_stems,final_token,17,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,6.1286197,2.4443283
ipip_stems,final_token,17,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,5.6515336,2.2323294
ipip_stems,final_token,17,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,5.81764,2.0933983
ipip_stems,final_token,17,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,5.7806644,1.8941891
ipip_stems,final_token,17,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,5.452913,2.0746257
ipip_stems,final_token,17,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,5.877818,2.0104785
ipip_stems,final_token,17,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,5.689783,3.1718342
ipip_stems,final_token,17,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,5.9473867,2.0612519
ipip_stems,final_token,17,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,5.8908167,2.9269812
ipip_stems,final_token,17,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,5.6395726,2.717259
ipip_stems,final_token,17,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,5.4235225,3.276782
ipip_stems,final_token,17,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,5.562143,2.2948463
ipip_stems,final_token,17,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,5.33805,2.5601354
ipip_stems,final_token,17,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,5.0665116,2.564894
ipip_stems,final_token,17,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,3.70369,2.4981546
ipip_stems,final_token,17,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,6.081933,2.644941
ipip_stems,final_token,17,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,6.152534,2.3519726
ipip_stems,final_token,17,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,5.5499005,2.0034244
ipip_stems,final_token,17,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,6.0720005,2.0115764
ipip_stems,final_token,17,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,6.2567043,2.3949585
ipip_stems,final_token,17,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,5.874161,2.361413
ipip_stems,final_token,17,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,6.222571,2.2512894
ipip_stems,final_token,17,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,5.8698826,3.0607905
ipip_stems,final_token,18,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,6.549599,2.775542
ipip_stems,final_token,18,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,6.6071615,2.3027577
ipip_stems,final_token,18,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,6.7899127,2.5299618
ipip_stems,final_token,18,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,5.994471,2.5052063
ipip_stems,final_token,18,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,6.6409817,2.644887
ipip_stems,final_token,18,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,6.816409,3.2054818
ipip_stems,final_token,18,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,6.6396027,2.6047387
ipip_stems,final_token,18,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,3.246314,2.9113407
ipip_stems,final_token,18,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,6.586083,2.3350785
ipip_stems,final_token,18,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,6.737999,2.6228611
ipip_stems,final_token,18,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,6.3284774,2.4658017
ipip_stems,final_token,18,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,6.501514,2.2894225
ipip_stems,final_token,18,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,6.4644976,2.0153594
ipip_stems,final_token,18,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,6.0473423,2.224375
ipip_stems,final_token,18,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,6.6150303,2.140285
ipip_stems,final_token,18,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,6.3811517,3.57093
ipip_stems,final_token,18,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,6.663015,2.239004
ipip_stems,final_token,18,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,6.4985676,3.1585114
ipip_stems,final_token,18,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,6.3325744,3.0554593
ipip_stems,final_token,18,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,6.0182066,3.6796067
ipip_stems,final_token,18,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,6.2053475,2.519709
ipip_stems,final_token,18,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,5.93677,2.7467537
ipip_stems,final_token,18,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,5.606354,2.843346
ipip_stems,final_token,18,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,4.1742053,2.7427013
ipip_stems,final_token,18,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,6.746105,2.8524265
ipip_stems,final_token,18,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,6.8161397,2.578527
ipip_stems,final_token,18,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,6.2375712,2.2578135
ipip_stems,final_token,18,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,6.736603,2.2483234
ipip_stems,final_token,18,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,6.895777,2.5479147
ipip_stems,final_token,18,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,6.5532465,2.558542
ipip_stems,final_token,18,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,6.987437,2.571795
ipip_stems,final_token,18,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,6.656048,3.5049162
ipip_stems,final_token,19,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,7.0439396,3.0285213
ipip_stems,final_token,19,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,7.0516586,2.4463933
ipip_stems,final_token,19,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,7.3129954,2.7371285
ipip_stems,final_token,19,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,6.409566,2.7277331
ipip_stems,final_token,19,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,7.0932927,2.810012
ipip_stems,final_token,19,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,7.3976235,3.4530885
ipip_stems,final_token,19,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,7.071899,2.7916594
ipip_stems,final_token,19,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,3.4769464,3.1418924
ipip_stems,final_token,19,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,7.057064,2.5983262
ipip_stems,final_token,19,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,7.2160172,2.7732108
ipip_stems,final_token,19,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,6.822029,2.6320875
ipip_stems,final_token,19,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,6.982296,2.4351788
ipip_stems,final_token,19,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,6.938987,2.1526828
ipip_stems,final_token,19,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,6.4379306,2.3880847
ipip_stems,final_token,19,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,7.0658817,2.2926376
ipip_stems,final_token,19,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,6.9164515,3.9228427
ipip_stems,final_token,19,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,7.1109686,2.3877304
ipip_stems,final_token,19,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,6.9514184,3.3182561
ipip_stems,final_token,19,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,6.8145165,3.3780825
ipip_stems,final_token,19,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,6.4363666,4.169785
ipip_stems,final_token,19,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,6.663862,2.713762
ipip_stems,final_token,19,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,6.3064656,2.9621153
ipip_stems,final_token,19,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,6.018033,3.145974
ipip_stems,final_token,19,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,4.5281057,3.0027456
ipip_stems,final_token,19,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,7.2781134,3.0870426
ipip_stems,final_token,19,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,7.3888125,2.8409767
ipip_stems,final_token,19,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,6.683748,2.4193394
ipip_stems,final_token,19,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,7.2189875,2.5700152
ipip_stems,final_token,19,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,7.3678007,2.7826374
ipip_stems,final_token,19,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,7.0312705,2.7697728
ipip_stems,final_token,19,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,7.509326,2.7758017
ipip_stems,final_token,19,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,7.1502156,3.7711122
ipip_stems,final_token,20,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,7.8933353,3.2528248
ipip_stems,final_token,20,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,7.7828364,2.6615586
ipip_stems,final_token,20,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,8.153896,2.9972115
ipip_stems,final_token,20,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,7.0755296,2.984264
ipip_stems,final_token,20,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,7.903596,3.131319
ipip_stems,final_token,20,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,8.105411,3.8376386
ipip_stems,final_token,20,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,7.74608,3.0512314
ipip_stems,final_token,20,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,3.81025,3.3639727
ipip_stems,final_token,20,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,7.761568,2.7434769
ipip_stems,final_token,20,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,7.9401364,3.0737464
ipip_stems,final_token,20,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,7.556706,2.8603492
ipip_stems,final_token,20,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,7.7313466,2.7997162
ipip_stems,final_token,20,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,7.7587523,2.3101065
ipip_stems,final_token,20,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,7.0142803,2.6953688
ipip_stems,final_token,20,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,7.8318205,2.605495
ipip_stems,final_token,20,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,7.705896,4.3566074
ipip_stems,final_token,20,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,7.8266487,2.7554886
ipip_stems,final_token,20,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,7.536354,3.6103182
ipip_stems,final_token,20,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,7.46701,3.6943069
ipip_stems,final_token,20,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,7.1827927,5.1444316
ipip_stems,final_token,20,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,7.2769003,2.9364727
ipip_stems,final_token,20,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,6.9113007,3.2768445
ipip_stems,final_token,20,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,6.5398297,3.4430542
ipip_stems,final_token,20,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,4.855654,3.3077717
ipip_stems,final_token,20,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,8.009997,3.378503
ipip_stems,final_token,20,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,8.144122,3.0534265
ipip_stems,final_token,20,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,7.349016,2.6002405
ipip_stems,final_token,20,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,7.9581714,2.8663146
ipip_stems,final_token,20,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,8.0676155,3.0941098
ipip_stems,final_token,20,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,7.7255254,3.113111
ipip_stems,final_token,20,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,8.2887535,2.904538
ipip_stems,final_token,20,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,7.8785505,4.057311
ipip_stems,final_token,21,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,9.059551,3.793492
ipip_stems,final_token,21,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,8.821847,3.0214849
ipip_stems,final_token,21,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,9.421025,3.528339
ipip_stems,final_token,21,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,8.220971,3.7217758
ipip_stems,final_token,21,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,9.073493,3.6142511
ipip_stems,final_token,21,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,9.327281,4.4899397
ipip_stems,final_token,21,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,8.815176,3.542869
ipip_stems,final_token,21,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,4.4101386,3.9604466
ipip_stems,final_token,21,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,8.936985,3.1421905
ipip_stems,final_token,21,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,9.149227,3.5449467
ipip_stems,final_token,21,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,8.782782,3.4358733
ipip_stems,final_token,21,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,8.982639,3.3332784
ipip_stems,final_token,21,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,8.946517,2.6689308
ipip_stems,final_token,21,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,7.898323,3.0850704
ipip_stems,final_token,21,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,8.970593,3.0230408
ipip_stems,final_token,21,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,9.021865,5.337763
ipip_stems,final_token,21,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,8.970388,3.2919164
ipip_stems,final_token,21,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,8.513057,4.0650887
ipip_stems,final_token,21,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,8.493205,4.300724
ipip_stems,final_token,21,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,8.416332,6.0633206
ipip_stems,final_token,21,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,8.3845825,3.4579773
ipip_stems,final_token,21,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,7.9789557,3.8139575
ipip_stems,final_token,21,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,7.5108185,4.1502237
ipip_stems,final_token,21,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,5.702799,3.7836034
ipip_stems,final_token,21,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,9.135192,3.7583077
ipip_stems,final_token,21,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,9.375509,3.5147834
ipip_stems,final_token,21,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,8.456904,3.060732
ipip_stems,final_token,21,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,9.219119,3.3196614
ipip_stems,final_token,21,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,9.3713875,3.5690663
ipip_stems,final_token,21,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,8.837996,3.711289
ipip_stems,final_token,21,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,9.4485235,3.2708168
ipip_stems,final_token,21,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,9.032007,4.5872526
ipip_stems,final_token,22,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,9.800074,4.2366204
ipip_stems,final_token,22,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,9.579554,3.4422388
ipip_stems,final_token,22,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,10.325917,3.9619515
ipip_stems,final_token,22,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,8.866058,4.2106867
ipip_stems,final_token,22,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,9.933844,4.076129
ipip_stems,final_token,22,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,10.16926,4.9862556
ipip_stems,final_token,22,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,9.626505,4.059463
ipip_stems,final_token,22,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,4.706765,4.3894835
ipip_stems,final_token,22,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,9.725504,3.6438239
ipip_stems,final_token,22,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,9.875355,3.9927292
ipip_stems,final_token,22,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,9.580041,4.075338
ipip_stems,final_token,22,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,9.802838,3.873672
ipip_stems,final_token,22,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,9.754048,3.1929142
ipip_stems,final_token,22,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,8.578397,3.4206204
ipip_stems,final_token,22,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,9.806843,3.4488144
ipip_stems,final_token,22,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,9.869283,6.1621633
ipip_stems,final_token,22,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,9.694684,3.9272919
ipip_stems,final_token,22,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,9.338428,4.66925
ipip_stems,final_token,22,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,9.078651,4.8475475
ipip_stems,final_token,22,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,9.1634035,7.2988687
ipip_stems,final_token,22,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,9.018192,3.9535482
ipip_stems,final_token,22,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,8.832278,4.5785875
ipip_stems,final_token,22,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,8.091891,4.703659
ipip_stems,final_token,22,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,6.1332455,4.160519
ipip_stems,final_token,22,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,10.007701,4.2900505
ipip_stems,final_token,22,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,10.27704,3.8884227
ipip_stems,final_token,22,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,9.200948,3.3055182
ipip_stems,final_token,22,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,10.08547,3.780609
ipip_stems,final_token,22,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,10.228303,4.0183153
ipip_stems,final_token,22,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,9.670334,4.5577583
ipip_stems,final_token,22,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,10.2568655,3.7114704
ipip_stems,final_token,22,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,9.932671,5.3081007
ipip_stems,final_token,23,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,10.856974,4.664884
ipip_stems,final_token,23,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,10.800343,3.7309747
ipip_stems,final_token,23,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,11.498909,4.4053574
ipip_stems,final_token,23,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,9.943319,4.6640525
ipip_stems,final_token,23,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,10.908392,4.53642
ipip_stems,final_token,23,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,11.333996,5.5503163
ipip_stems,final_token,23,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,10.684209,4.463355
ipip_stems,final_token,23,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,5.3610835,4.962646
ipip_stems,final_token,23,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,11.002968,4.046443
