mapping_id,position_order_high_to_low_weight,polarity_inverted,is_intended_mapping,binary_distance_max_abs_change_vs_intended,row_continuous_distance_max_abs_change_vs_intended,unique_continuous_distance_max_abs_change_vs_intended,activation_binary_pearson_median,activation_binary_spearman_median,activation_conditions
positions=ANEOC;polarity=inverted,ANEOC,True,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=ANECO;polarity=high_is_1,ANECO,False,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=ANECO;polarity=inverted,ANECO,True,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NOCEA;polarity=high_is_1,NOCEA,False,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NOCEA;polarity=inverted,NOCEA,True,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NOCAE;polarity=high_is_1,NOCAE,False,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NOCAE;polarity=inverted,NOCAE,True,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NOECA;polarity=high_is_1,NOECA,False,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NOECA;polarity=inverted,NOECA,True,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NOEAC;polarity=high_is_1,NOEAC,False,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NOEAC;polarity=inverted,NOEAC,True,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NOACE;polarity=high_is_1,NOACE,False,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NOACE;polarity=inverted,NOACE,True,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NOAEC;polarity=high_is_1,NOAEC,False,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NOAEC;polarity=inverted,NOAEC,True,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NCOEA;polarity=high_is_1,NCOEA,False,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NCOEA;polarity=inverted,NCOEA,True,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NCOAE;polarity=high_is_1,NCOAE,False,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NCOAE;polarity=inverted,NCOAE,True,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NCEOA;polarity=high_is_1,NCEOA,False,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NCEOA;polarity=inverted,NCEOA,True,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NCEAO;polarity=high_is_1,NCEAO,False,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NCEAO;polarity=inverted,NCEAO,True,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NCAOE;polarity=high_is_1,NCAOE,False,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NCAOE;polarity=inverted,NCAOE,True,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NCAEO;polarity=high_is_1,NCAEO,False,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NCAEO;polarity=inverted,NCAEO,True,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NEOCA;polarity=high_is_1,NEOCA,False,False,0.0,0.0,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NEOCA;polarity=inverted,NEOCA,True,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NEOAC;polarity=high_is_1,NEOAC,False,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NEOAC;polarity=inverted,NEOAC,True,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NECOA;polarity=high_is_1,NECOA,False,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NECOA;polarity=inverted,NECOA,True,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NECAO;polarity=high_is_1,NECAO,False,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NECAO;polarity=inverted,NECAO,True,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NEAOC;polarity=high_is_1,NEAOC,False,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NEAOC;polarity=inverted,NEAOC,True,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NEACO;polarity=high_is_1,NEACO,False,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NEACO;polarity=inverted,NEACO,True,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NAOCE;polarity=high_is_1,NAOCE,False,False,0.0,0.0,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NAOCE;polarity=inverted,NAOCE,True,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NAOEC;polarity=high_is_1,NAOEC,False,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NAOEC;polarity=inverted,NAOEC,True,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NACOE;polarity=high_is_1,NACOE,False,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NACOE;polarity=inverted,NACOE,True,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NACEO;polarity=high_is_1,NACEO,False,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NACEO;polarity=inverted,NACEO,True,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NAEOC;polarity=high_is_1,NAEOC,False,False,0.0,1.4210854715202004e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NAEOC;polarity=inverted,NAEOC,True,False,0.0,2.842170943040401e-14,1.4210854715202004e-14,-0.1164417087902701,-0.05797710356524484,192
positions=NAECO;polarity=high_is_1,NAECO,False,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
positions=NAECO;polarity=inverted,NAECO,True,False,0.0,1.4210854715202004e-14,0.0,-0.1164417087902701,-0.05797710356524484,192
